,Date,event_type,country,fatalities,event_id_cnty
6887,2022-09-13,Battles,Kazakhstan,0,1
6888,2022-09-13,Battles,Myanmar,603,204
6889,2022-09-13,Battles,Pakistan,34,22
6890,2022-09-13,Battles,Papua New Guinea,21,2
6891,2022-09-13,Battles,Philippines,15,18
6892,2022-09-13,Battles,Ukraine,1140,432
6893,2022-09-13,Battles,United States,3,1
6894,2022-09-13,Explosions/Remote violence,Afghanistan,61,32
6895,2022-09-13,Explosions/Remote violence,Azerbaijan,0,2
6896,2022-09-13,Explosions/Remote violence,India,3,8
6897,2022-09-13,Explosions/Remote violence,Myanmar,195,202
6898,2022-09-13,Explosions/Remote violence,Pakistan,13,22
6899,2022-09-13,Explosions/Remote violence,Russia,2,16
6900,2022-09-13,Explosions/Remote violence,Thailand,0,17
6901,2022-09-13,Explosions/Remote violence,Ukraine,1140,3049
6902,2022-09-13,Violence against civilians,Afghanistan,57,86
6903,2022-09-13,Violence against civilians,Bangladesh,9,13
6904,2022-09-13,Violence against civilians,Belarus,0,1
6905,2022-09-13,Violence against civilians,China,0,14
6906,2022-09-13,Violence against civilians,Greece,1,2
6907,2022-09-13,Violence against civilians,India,14,26
6908,2022-09-13,Violence against civilians,Indonesia,0,3
6909,2022-09-13,Violence against civilians,Kazakhstan,0,3
6910,2022-09-13,Violence against civilians,Kosovo,0,1
6911,2022-09-13,Violence against civilians,Kyrgyzstan,0,3
6912,2022-09-13,Violence against civilians,Myanmar,149,89
6913,2022-09-13,Violence against civilians,North Korea,1,1
6914,2022-09-13,Violence against civilians,Pakistan,9,12
6915,2022-09-13,Violence against civilians,Papua New Guinea,10,4
6916,2022-09-13,Violence against civilians,Philippines,30,24
6917,2022-09-13,Violence against civilians,Russia,4,12
6918,2022-09-13,Violence against civilians,Ukraine,27,41
6919,2022-09-13,Violence against civilians,United States,5,4
6920,2022-09-13,Violence against civilians,Uzbekistan,1,2
6921,2022-09-14,Battles,Azerbaijan,0,3
6922,2022-09-14,Battles,Mali,3,1
6923,2022-09-14,Battles,Turkey,2,1
6924,2022-09-14,Explosions/Remote violence,Russia,0,1
6925,2022-09-19,Battles,Brazil,20,25
6926,2022-09-19,Battles,Burkina Faso,17,18
6927,2022-09-19,Battles,Cameroon,8,7
6928,2022-09-19,Battles,Central African Republic,33,5
6929,2022-09-19,Battles,Colombia,8,6
6930,2022-09-19,Battles,Democratic Republic of Congo,66,14
6931,2022-09-19,Battles,Ethiopia,22,3
6932,2022-09-19,Battles,Haiti,3,2
6933,2022-09-19,Battles,Iraq,7,15
6934,2022-09-19,Battles,Lebanon,6,8
6935,2022-09-19,Battles,Mali,62,6
6936,2022-09-19,Battles,Mexico,21,22
6937,2022-09-19,Battles,Mozambique,6,4
6938,2022-09-19,Battles,Nigeria,32,2
6939,2022-09-19,Battles,Somalia,49,15
6940,2022-09-19,Battles,South Sudan,0,1
6941,2022-09-19,Battles,Syria,56,50
6942,2022-09-19,Battles,Trinidad and Tobago,3,1
6943,2022-09-19,Battles,Turkey,1,1
6944,2022-09-19,Battles,Venezuela,1,1
6945,2022-09-19,Battles,Yemen,0,1
6946,2022-09-19,Explosions/Remote violence,Burkina Faso,42,9
6947,2022-09-19,Explosions/Remote violence,Colombia,0,1
6948,2022-09-19,Explosions/Remote violence,Democratic Republic of Congo,8,1
6949,2022-09-19,Explosions/Remote violence,Egypt,3,1
6950,2022-09-19,Explosions/Remote violence,Ethiopia,15,3
6951,2022-09-19,Explosions/Remote violence,Iraq,6,40
6952,2022-09-19,Explosions/Remote violence,Mali,14,13
6953,2022-09-19,Explosions/Remote violence,Morocco,2,1
6954,2022-09-19,Explosions/Remote violence,Somalia,7,4
6955,2022-09-19,Explosions/Remote violence,Syria,14,131
6956,2022-09-19,Explosions/Remote violence,Turkey,0,3
6957,2022-09-19,Violence against civilians,Brazil,50,65
6958,2022-09-19,Violence against civilians,Burkina Faso,24,19
6959,2022-09-19,Violence against civilians,Burundi,0,1
6960,2022-09-19,Violence against civilians,Cameroon,2,6
6961,2022-09-19,Violence against civilians,Central African Republic,2,1
6962,2022-09-19,Violence against civilians,Colombia,7,9
6963,2022-09-19,Violence against civilians,Cuba,0,4
6964,2022-09-19,Violence against civilians,Democratic Republic of Congo,24,13
6965,2022-09-19,Violence against civilians,Dominican Republic,1,1
6966,2022-09-19,Violence against civilians,El Salvador,1,2
6967,2022-09-19,Violence against civilians,Ethiopia,114,12
6968,2022-09-19,Violence against civilians,Gabon,0,1
6969,2022-09-19,Violence against civilians,Ghana,0,2
6970,2022-09-19,Violence against civilians,Guatemala,5,3
6971,2022-09-19,Violence against civilians,Haiti,13,8
6972,2022-09-19,Violence against civilians,Honduras,10,7
6973,2022-09-19,Violence against civilians,Iran,3,4
6974,2022-09-19,Violence against civilians,Iraq,8,13
6975,2022-09-19,Violence against civilians,Jamaica,11,8
6976,2022-09-19,Violence against civilians,Kenya,0,2
6977,2022-09-19,Violence against civilians,Lebanon,0,1
6978,2022-09-19,Violence against civilians,Mali,39,8
6979,2022-09-19,Violence against civilians,Mexico,109,80
6980,2022-09-19,Violence against civilians,Mozambique,9,7
6981,2022-09-19,Violence against civilians,Nicaragua,0,2
6982,2022-09-19,Violence against civilians,Niger,1,8
6983,2022-09-19,Violence against civilians,Nigeria,4,11
6984,2022-09-19,Violence against civilians,Palestine,0,1
6985,2022-09-19,Violence against civilians,Puerto Rico,2,1
6986,2022-09-19,Violence against civilians,Rwanda,2,2
6987,2022-09-19,Violence against civilians,Somalia,1,1
6988,2022-09-19,Violence against civilians,South Africa,1,1
6989,2022-09-19,Violence against civilians,South Sudan,0,1
6990,2022-09-19,Violence against civilians,Syria,33,55
6991,2022-09-19,Violence against civilians,Trinidad and Tobago,4,8
6992,2022-09-19,Violence against civilians,Venezuela,0,1
6993,2022-09-19,Violence against civilians,Yemen,0,2
6994,2022-09-19,Violence against civilians,Zimbabwe,0,1
6995,2022-09-19,Violence against civilians,eSwatini,0,1
6996,2022-09-20,Battles,Afghanistan,88,19
6997,2022-09-20,Battles,Armenia,167,33
6998,2022-09-20,Battles,Australia,0,1
6999,2022-09-20,Battles,Azerbaijan,25,10
7000,2022-09-20,Battles,Democratic Republic of Congo,0,1
7001,2022-09-20,Battles,Ethiopia,7,2
7002,2022-09-20,Battles,India,7,5
7003,2022-09-20,Battles,Kyrgyzstan,38,9
7004,2022-09-20,Battles,Mali,1,2
7005,2022-09-20,Battles,Myanmar,45,38
7006,2022-09-20,Battles,Pakistan,9,5
7007,2022-09-20,Battles,Philippines,8,6
7008,2022-09-20,Battles,Russia,0,2
7009,2022-09-20,Battles,Tajikistan,2,5
7010,2022-09-20,Battles,Ukraine,183,92
7011,2022-09-20,Explosions/Remote violence,Afghanistan,2,5
7012,2022-09-20,Explosions/Remote violence,Armenia,15,33
7013,2022-09-20,Explosions/Remote violence,Azerbaijan,30,8
7014,2022-09-20,Explosions/Remote violence,Greece,0,1
7015,2022-09-20,Explosions/Remote violence,India,0,4
7016,2022-09-20,Explosions/Remote violence,Kyrgyzstan,14,3
7017,2022-09-20,Explosions/Remote violence,Myanmar,7,42
7018,2022-09-20,Explosions/Remote violence,Pakistan,14,7
7019,2022-09-20,Explosions/Remote violence,Russia,2,9
7020,2022-09-20,Explosions/Remote violence,Syria,4,2
7021,2022-09-20,Explosions/Remote violence,Tajikistan,12,1
7022,2022-09-20,Explosions/Remote violence,Ukraine,66,613
7023,2022-09-20,Violence against civilians,Afghanistan,23,17
7024,2022-09-20,Violence against civilians,Armenia,0,1
7025,2022-09-20,Violence against civilians,Bangladesh,2,5
7026,2022-09-20,Violence against civilians,Belarus,0,2
7027,2022-09-20,Violence against civilians,Bosnia and Herzegovina,0,1
7028,2022-09-20,Violence against civilians,China,0,2
7029,2022-09-20,Violence against civilians,Democratic Republic of Congo,10,3
7030,2022-09-20,Violence against civilians,Ethiopia,1,1
7031,2022-09-20,Violence against civilians,India,6,11
7032,2022-09-20,Violence against civilians,Mali,0,1
7033,2022-09-20,Violence against civilians,Myanmar,12,17
7034,2022-09-20,Violence against civilians,Niger,0,1
7035,2022-09-20,Violence against civilians,Pakistan,0,1
7036,2022-09-20,Violence against civilians,Papua New Guinea,1,1
7037,2022-09-20,Violence against civilians,Philippines,4,9
7038,2022-09-20,Violence against civilians,Russia,0,1
7039,2022-09-20,Violence against civilians,Thailand,2,1
7040,2022-09-20,Violence against civilians,Ukraine,4,11
7041,2022-09-20,Violence against civilians,United States,0,1
7042,2022-09-20,Violence against civilians,Uzbekistan,0,1
7043,2022-09-21,Battles,Kyrgyzstan,27,9
7044,2022-09-21,Violence against civilians,Brazil,0,1
7045,2022-09-21,Violence against civilians,Indonesia,0,2
7046,2022-09-21,Violence against civilians,Kyrgyzstan,0,22
7047,2022-09-26,Battles,Brazil,18,26
7048,2022-09-26,Battles,Burkina Faso,19,2
7049,2022-09-26,Battles,Cameroon,1,1
7050,2022-09-26,Battles,Central African Republic,0,1
7051,2022-09-26,Battles,Chad,26,6
7052,2022-09-26,Battles,Colombia,3,4
7053,2022-09-26,Battles,Democratic Republic of Congo,25,4
7054,2022-09-26,Battles,Egypt,1,1
7055,2022-09-26,Battles,El Salvador,2,2
7056,2022-09-26,Battles,Eritrea,0,1
7057,2022-09-26,Battles,Ethiopia,37,7
7058,2022-09-26,Battles,Haiti,4,2
7059,2022-09-26,Battles,Honduras,1,1
7060,2022-09-26,Battles,Iraq,8,32
7061,2022-09-26,Battles,Israel,0,1
7062,2022-09-26,Battles,Jamaica,1,2
7063,2022-09-26,Battles,Lebanon,0,4
7064,2022-09-26,Battles,Libya,0,1
7065,2022-09-26,Battles,Mali,0,4
7066,2022-09-26,Battles,Mexico,16,15
7067,2022-09-26,Battles,Mozambique,0,2
7068,2022-09-26,Battles,Nigeria,35,5
7069,2022-09-26,Battles,Palestine,1,3
7070,2022-09-26,Battles,Somalia,91,14
7071,2022-09-26,Battles,South Sudan,22,12
7072,2022-09-26,Battles,Sudan,0,1
7073,2022-09-26,Battles,Syria,28,32
7074,2022-09-26,Battles,Togo,2,3
7075,2022-09-26,Battles,Trinidad and Tobago,1,2
7076,2022-09-26,Battles,Turkey,2,2
7077,2022-09-26,Battles,Yemen,3,4
7078,2022-09-26,Explosions/Remote violence,Burkina Faso,79,9
7079,2022-09-26,Explosions/Remote violence,Burundi,0,1
7080,2022-09-26,Explosions/Remote violence,Colombia,9,3
7081,2022-09-26,Explosions/Remote violence,Ethiopia,20,5
7082,2022-09-26,Explosions/Remote violence,Iraq,0,38
7083,2022-09-26,Explosions/Remote violence,Israel,0,8
7084,2022-09-26,Explosions/Remote violence,Lebanon,0,2
7085,2022-09-26,Explosions/Remote violence,Mali,0,2
7086,2022-09-26,Explosions/Remote violence,Mozambique,0,2
7087,2022-09-26,Explosions/Remote violence,Nigeria,1,1
7088,2022-09-26,Explosions/Remote violence,Palestine,3,2
7089,2022-09-26,Explosions/Remote violence,Somalia,3,6
7090,2022-09-26,Explosions/Remote violence,Sudan,3,1
7091,2022-09-26,Explosions/Remote violence,Syria,2,125
7092,2022-09-26,Explosions/Remote violence,Turkey,1,4
7093,2022-09-26,Explosions/Remote violence,Venezuela,0,1
7094,2022-09-26,Explosions/Remote violence,Yemen,1,4
7095,2022-09-26,Violence against civilians,Benin,3,2
7096,2022-09-26,Violence against civilians,Brazil,68,76
7097,2022-09-26,Violence against civilians,Burkina Faso,4,6
7098,2022-09-26,Violence against civilians,Burundi,1,8
7099,2022-09-26,Violence against civilians,Cameroon,5,5
7100,2022-09-26,Violence against civilians,Chad,6,5
7101,2022-09-26,Violence against civilians,Colombia,11,15
7102,2022-09-26,Violence against civilians,Comoros,0,1
7103,2022-09-26,Violence against civilians,Cuba,0,2
7104,2022-09-26,Violence against civilians,Democratic Republic of Congo,24,9
7105,2022-09-26,Violence against civilians,Dominican Republic,1,1
7106,2022-09-26,Violence against civilians,El Salvador,3,4
7107,2022-09-26,Violence against civilians,Ethiopia,21,4
7108,2022-09-26,Violence against civilians,Ghana,11,6
7109,2022-09-26,Violence against civilians,Guatemala,5,6
7110,2022-09-26,Violence against civilians,Haiti,0,1
7111,2022-09-26,Violence against civilians,Honduras,8,7
7112,2022-09-26,Violence against civilians,Iraq,12,21
7113,2022-09-26,Violence against civilians,Israel,0,4
7114,2022-09-26,Violence against civilians,Jamaica,5,3
7115,2022-09-26,Violence against civilians,Kenya,0,1
7116,2022-09-26,Violence against civilians,Mali,19,11
7117,2022-09-26,Violence against civilians,Mexico,118,100
7118,2022-09-26,Violence against civilians,Morocco,1,1
7119,2022-09-26,Violence against civilians,Mozambique,12,5
7120,2022-09-26,Violence against civilians,Niger,5,13
7121,2022-09-26,Violence against civilians,Nigeria,17,13
7122,2022-09-26,Violence against civilians,Panama,1,1
7123,2022-09-26,Violence against civilians,Puerto Rico,0,1
7124,2022-09-26,Violence against civilians,Sierra Leone,1,1
7125,2022-09-26,Violence against civilians,Somalia,3,6
7126,2022-09-26,Violence against civilians,South Africa,3,4
7127,2022-09-26,Violence against civilians,South Sudan,32,17
7128,2022-09-26,Violence against civilians,Sudan,3,5
7129,2022-09-26,Violence against civilians,Syria,4,8
7130,2022-09-26,Violence against civilians,Togo,0,1
7131,2022-09-26,Violence against civilians,Trinidad and Tobago,5,8
7132,2022-09-26,Violence against civilians,Venezuela,1,1
7133,2022-09-26,Violence against civilians,Yemen,0,1
7134,2022-09-26,Violence against civilians,eSwatini,0,2
7135,2022-09-27,Battles,Afghanistan,24,16
7136,2022-09-27,Battles,Armenia,0,8
7137,2022-09-27,Battles,Azerbaijan,0,4
7138,2022-09-27,Battles,Bangladesh,0,1
7139,2022-09-27,Battles,India,4,3
7140,2022-09-27,Battles,Kyrgyzstan,1,6
7141,2022-09-27,Battles,Myanmar,297,97
7142,2022-09-27,Battles,Pakistan,14,11
7143,2022-09-27,Battles,Philippines,6,5
7144,2022-09-27,Battles,Russia,0,1
7145,2022-09-27,Battles,Tajikistan,8,2
7146,2022-09-27,Battles,Ukraine,149,142
7147,2022-09-27,Explosions/Remote violence,Afghanistan,2,3
7148,2022-09-27,Explosions/Remote violence,Armenia,0,4
7149,2022-09-27,Explosions/Remote violence,Azerbaijan,0,1
7150,2022-09-27,Explosions/Remote violence,Kyrgyzstan,0,1
7151,2022-09-27,Explosions/Remote violence,Myanmar,89,102
7152,2022-09-27,Explosions/Remote violence,Pakistan,2,7
7153,2022-09-27,Explosions/Remote violence,Russia,1,5
7154,2022-09-27,Explosions/Remote violence,Tajikistan,19,4
7155,2022-09-27,Explosions/Remote violence,Ukraine,449,846
7156,2022-09-27,Violence against civilians,Afghanistan,13,18
7157,2022-09-27,Violence against civilians,Bangladesh,12,15
7158,2022-09-27,Violence against civilians,China,1,5
7159,2022-09-27,Violence against civilians,France,1,1
7160,2022-09-27,Violence against civilians,India,40,34
7161,2022-09-27,Violence against civilians,Indonesia,0,2
7162,2022-09-27,Violence against civilians,Kazakhstan,0,2
7163,2022-09-27,Violence against civilians,Kosovo,0,1
7164,2022-09-27,Violence against civilians,Myanmar,40,43
7165,2022-09-27,Violence against civilians,Pakistan,3,3
7166,2022-09-27,Violence against civilians,Papua New Guinea,2,1
7167,2022-09-27,Violence against civilians,Philippines,5,5
7168,2022-09-27,Violence against civilians,Russia,1,1
7169,2022-09-27,Violence against civilians,Ukraine,9,13
7170,2022-09-27,Violence against civilians,United States,9,6
7171,2022-10-03,Battles,Brazil,9,16
7172,2022-10-03,Battles,Burkina Faso,1,4
7173,2022-10-03,Battles,Cameroon,4,8
7174,2022-10-03,Battles,Chad,0,1
7175,2022-10-03,Battles,Colombia,1,4
7176,2022-10-03,Battles,Democratic Republic of Congo,25,5
7177,2022-10-03,Battles,El Salvador,6,2
7178,2022-10-03,Battles,Ethiopia,13,5
7179,2022-10-03,Battles,Ghana,1,1
7180,2022-10-03,Battles,Guatemala,0,1
7181,2022-10-03,Battles,Haiti,3,3
7182,2022-10-03,Battles,Iraq,1,25
7183,2022-10-03,Battles,Ivory Coast,2,2
7184,2022-10-03,Battles,Jamaica,0,1
7185,2022-10-03,Battles,Lebanon,1,3
7186,2022-10-03,Battles,Mali,0,2
7187,2022-10-03,Battles,Mexico,16,23
7188,2022-10-03,Battles,Mozambique,8,2
7189,2022-10-03,Battles,Nigeria,31,4
7190,2022-10-03,Battles,Somalia,10,3
7191,2022-10-03,Battles,South Sudan,4,6
7192,2022-10-03,Battles,Sudan,2,2
7193,2022-10-03,Battles,Syria,36,38
7194,2022-10-03,Battles,Turkey,6,2
7195,2022-10-03,Battles,Yemen,1,2
7196,2022-10-03,Explosions/Remote violence,Burkina Faso,8,3
7197,2022-10-03,Explosions/Remote violence,Ethiopia,10,2
7198,2022-10-03,Explosions/Remote violence,Iraq,0,83
7199,2022-10-03,Explosions/Remote violence,Lebanon,0,1
7200,2022-10-03,Explosions/Remote violence,Mali,1,3
7201,2022-10-03,Explosions/Remote violence,Somalia,0,3
7202,2022-10-03,Explosions/Remote violence,South Sudan,0,1
7203,2022-10-03,Explosions/Remote violence,Syria,28,110
7204,2022-10-03,Explosions/Remote violence,Turkey,0,2
7205,2022-10-03,Explosions/Remote violence,Yemen,2,3
7206,2022-10-03,Violence against civilians,Bahrain,0,1
7207,2022-10-03,Violence against civilians,Benin,0,1
7208,2022-10-03,Violence against civilians,Brazil,60,59
7209,2022-10-03,Violence against civilians,Burkina Faso,5,11
7210,2022-10-03,Violence against civilians,Burundi,0,3
7211,2022-10-03,Violence against civilians,Cameroon,9,13
7212,2022-10-03,Violence against civilians,Central African Republic,0,1
7213,2022-10-03,Violence against civilians,Chad,3,7
7214,2022-10-03,Violence against civilians,Colombia,3,2
7215,2022-10-03,Violence against civilians,Democratic Republic of Congo,124,11
7216,2022-10-03,Violence against civilians,Egypt,0,1
7217,2022-10-03,Violence against civilians,Ethiopia,106,8
7218,2022-10-03,Violence against civilians,Ghana,0,3
7219,2022-10-03,Violence against civilians,Haiti,0,3
7220,2022-10-03,Violence against civilians,Honduras,18,11
7221,2022-10-03,Violence against civilians,Iran,1,2
7222,2022-10-03,Violence against civilians,Iraq,5,11
7223,2022-10-03,Violence against civilians,Ivory Coast,1,1
7224,2022-10-03,Violence against civilians,Jamaica,4,5
7225,2022-10-03,Violence against civilians,Kenya,2,3
7226,2022-10-03,Violence against civilians,Lebanon,1,1
7227,2022-10-03,Violence against civilians,Mali,1,5
7228,2022-10-03,Violence against civilians,Mauritius,0,1
7229,2022-10-03,Violence against civilians,Mexico,100,77
7230,2022-10-03,Violence against civilians,Mozambique,4,2
7231,2022-10-03,Violence against civilians,Niger,14,14
7232,2022-10-03,Violence against civilians,Nigeria,37,18
7233,2022-10-03,Violence against civilians,Palestine,0,1
7234,2022-10-03,Violence against civilians,Republic of Congo,0,1
7235,2022-10-03,Violence against civilians,Somalia,0,2
7236,2022-10-03,Violence against civilians,South Africa,1,1
7237,2022-10-03,Violence against civilians,South Sudan,139,18
7238,2022-10-03,Violence against civilians,Sudan,3,2
7239,2022-10-03,Violence against civilians,Syria,15,26
7240,2022-10-03,Violence against civilians,Tanzania,4,2
7241,2022-10-03,Violence against civilians,Trinidad and Tobago,2,1
7242,2022-10-03,Violence against civilians,Yemen,5,2
7243,2022-10-04,Battles,Afghanistan,35,28
7244,2022-10-04,Battles,Armenia,3,2
7245,2022-10-04,Battles,Azerbaijan,0,2
7246,2022-10-04,Battles,India,1,7
7247,2022-10-04,Battles,Myanmar,91,36
7248,2022-10-04,Battles,Nepal,0,1
7249,2022-10-04,Battles,Pakistan,12,8
7250,2022-10-04,Battles,Philippines,4,6
7251,2022-10-04,Battles,Syria,22,18
7252,2022-10-04,Battles,Ukraine,136,117
7253,2022-10-04,Explosions/Remote violence,Afghanistan,69,9
7254,2022-10-04,Explosions/Remote violence,Azerbaijan,2,1
