"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TMAX","TMIN"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-17","0.01",,"82","58"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-18","0.00",,"72","63"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-19","0.01",,"68","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-20","0.00",,"81","59"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-21","0.00",,"81","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-22","0.02",,"70","64"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-23","0.02",,"68","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-24","0.29",,"60","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-25","0.00",,"64","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-26","0.08",,"61","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-27","0.00",,"59","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-28","0.00",,"58","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-29","0.00",,"60","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-09-30","0.00",,"60","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-01","0.00",,"64","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-02","0.00",,"68","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-03","0.08",,"64","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-04","0.00",,"70","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-05","0.30",,"68","55"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-06","0.30",,"62","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-07","0.90",,"59","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-08","0.22",,"55","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-09","0.00",,"60","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-10","0.21",,"65","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-11","0.00",,"57","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-12","0.05",,"57","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-13","0.10",,"57","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-14","0.41",,"57","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-15","0.49",,"68","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-16","0.00",,"63","57"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-17","0.00",,"61","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-18","0.00",,"61","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-19","0.00",,"61","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-20","0.01",,"62","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-21","0.03",,"61","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-22","0.00",,"59","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-23","0.00",,"52","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-24","0.00",,"50","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-25","0.00",,"55","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-26","0.00",,"52","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-27","0.18",,"63","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-28","0.20",,"56","52"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-29","0.02",,"54","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-30","0.00",,"57","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-10-31","0.00",,"56","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-01","0.00",,"59","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-02","0.00",,"55","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-03","0.00",,"53","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-04","0.00",,"48","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-05","0.00",,"43","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-06","0.00","39.4","42","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-07","0.00",,"38","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-08","0.00",,"39","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-09","0.00",,"44","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-10","0.08",,"49","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-11","0.46",,"53","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-12","0.50",,"50","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-13","0.33",,"48","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-14","0.00",,"52","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-15","0.20",,"55","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-16","0.20",,"57","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-17","0.00",,"54","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-18","0.00",,"55","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-19","0.34",,"53","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-20","0.08",,"48","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-21","0.20",,"49","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-22","0.11",,"47","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-23","0.00",,"44","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-24","0.00",,"45","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-25","0.36",,"41","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-26","0.14",,"44","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-27","0.04",,"45","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-28","0.00",,"45","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-29","0.00",,"42","28"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-11-30","0.00",,"40","29"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-01","0.00",,"37","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-02","0.00",,"36","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-03","0.00",,"36","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-04","0.01",,"37","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-05","0.01",,"43","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-06","0.00",,"36","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-07","0.00",,"36","29"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-08","0.00",,"34","25"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-09","0.00",,"31","23"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-10","0.02",,"34","18"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-11","0.00",,"38","29"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-12","0.00",,"35","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-13","0.00",,"36","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-14","0.00",,"30","24"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-15","0.12",,"46","27"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-16","0.13",,"54","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-17","0.01",,"58","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-18","0.11",,"57","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-19","0.00",,"51","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-20","0.00",,"50","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-21","0.03",,"48","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-22","0.02",,"49","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-23","0.00",,"44","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-24","0.07",,"44","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-25","0.11",,"45","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-26","0.00",,"46","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-27","0.00",,"50","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-28","0.00",,"53","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-29","0.02",,"55","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-30","0.02",,"52","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1987-12-31","0.00",,"48","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-01","0.34",,"54","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-02","0.13",,"56","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-03","0.48",,"49","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-04","0.17",,"53","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-05","0.26",,"54","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-06","0.10",,"50","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-07","0.00",,"42","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-08","0.02",,"42","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-09","0.03",,"51","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-10","0.54",,"51","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-11","0.00",,"47","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-12","0.00",,"42","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-13","0.11",,"46","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-14","0.02",,"51","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-15","0.06",,"42","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-16","0.01",,"43","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-17","0.00",,"44","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-18","0.00",,"42","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-19","0.03",,"49","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-20","0.18",,"46","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-21","0.00",,"45","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-22","0.24",,"44","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-23","0.10",,"48","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-24","0.28",,"52","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-25","0.22",,"51","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-26","0.11",,"47","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-27","0.48",,"47","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-28","0.15",,"51","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-29","0.33",,"47","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-30","0.06",,"42","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-01-31","0.08",,"46","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-01","0.24",,"47","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-02","0.25",,"47","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-03","0.25",,"49","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-04","0.11",,"47","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-05","0.22",,"50","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-06","0.00",,"44","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-07","0.37",,"44","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-08","0.09",,"41","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-09","0.27",,"49","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-10","0.17",,"45","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-11","0.04",,"45","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-12","0.00",,"42","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-13","0.00",,"45","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-14","0.00",,"51","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-15","0.00",,"49","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-16","0.00",,"46","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-17","0.00",,"44","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-18","0.00",,"46","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-19","0.00",,"47","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-20","0.00",,"50","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-21","0.00",,"49","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-22","0.03",,"47","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-23","0.45",,"42","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-24","0.13",,"42","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-25","0.00",,"38","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-26","0.02","0.4","38","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-27","0.00",,"39","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-28","0.26",,"45","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-02-29","0.04","0.8","39","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-01","0.19","0.4","39","32"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-02","0.00",,"43","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-03","0.16",,"41","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-04","0.02",,"38","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-05","0.02",,"40","30"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-06","0.31",,"48","33"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-07","0.06",,"43","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-08","0.00",,"45","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-09","0.02",,"47","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-10","0.04",,"45","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-11","0.02",,"48","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-12","0.30",,"46","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-13","0.26",,"49","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-14","0.35",,"47","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-15","0.30",,"51","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-16","0.13",,"49","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-17","0.00",,"47","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-18","0.03",,"49","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-19","0.02",,"57","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-20","0.18",,"55","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-21","0.02",,"51","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-22","0.07",,"53","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-23","0.06",,"51","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-24","0.42",,"55","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-25","0.23",,"52","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-26","0.00",,"51","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-27","0.09",,"49","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-28","0.13",,"48","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-29","0.24",,"51","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-30","0.12",,"50","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-03-31","0.00",,"50","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-01","0.00",,"53","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-02","0.00",,"56","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-03","0.00",,"57","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-04","0.00",,"54","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-05","0.00",,"49","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-06","0.00",,"59","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-07","0.00",,"60","43"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-08","0.00",,"54","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-09","0.00",,"41","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-10","0.00",,"52","28"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-11","0.00",,"59","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-12","0.00",,"60","39"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-13","0.00",,"49","38"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-14","0.00",,"62","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-15","0.02",,"64","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-16","0.03",,"66","53"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-17","0.02",,"66","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-18","0.00",,"71","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-19","0.28",,"73","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-20","0.00",,"59","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-21","0.00",,"59","45"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-22","0.00",,"59","41"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-23","0.00",,"50","36"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-24","0.00",,"53","31"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-25","0.00",,"54","34"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-26","0.00",,"56","37"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-27","0.00",,"60","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-28","0.00",,"57","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-29","0.00",,"62","35"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-04-30","0.00",,"65","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-01","0.11",,"63","44"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-02","0.01",,"64","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-03","0.21",,"62","46"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-04","0.05",,"58","48"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-05","0.00",,"65","40"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-06","0.00",,"69","42"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-07","0.00",,"75","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-08","0.05",,"71","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-09","0.03",,"59","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-10","0.00",,"51","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-11","0.13",,"54","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-12","0.00",,"71","50"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-13","0.00",,"76","54"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-14","0.00",,"75","49"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-15","0.00",,"75","56"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-16","0.00",,"72","62"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-17","0.00",,"66","51"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-18","0.00",,"58","47"
"FRE00104040","LILLE LESQUIN, FR","50.57","3.0975","47.0","1988-05-19","0.02",,"57","47"
