"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TMAX","TMIN"
"BE000006447","50.8","4.35","104.0","2018-04-11",,,"58","45"
"BE000006447","50.8","4.35","104.0","2018-04-12",,,"54","47"
"BE000006447","50.8","4.35","104.0","2018-04-13",,,"60","44"
"BE000006447","50.8","4.35","104.0","2018-04-14",,,"65","43"
"BE000006447","50.8","4.35","104.0","2018-04-15",,,"64","49"
"BE000006447","50.8","4.35","104.0","2018-04-16",,,"62","46"
"BE000006447","50.8","4.35","104.0","2018-04-17",,,,"46"
"BE000006447","50.8","4.35","104.0","2018-04-18",,,"78","50"
"BE000006447","50.8","4.35","104.0","2018-04-19",,,"83","59"
"BE000006447","50.8","4.35","104.0","2018-04-20",,,"80","59"
"BE000006447","50.8","4.35","104.0","2018-04-21",,,"75","50"
"BE000006447","50.8","4.35","104.0","2018-04-22",,,,"54"
"BE000006447","50.8","4.35","104.0","2018-04-23",,,"62",
"BE000006447","50.8","4.35","104.0","2018-04-24",,,"62","47"
"BE000006447","50.8","4.35","104.0","2018-04-25","0.02",,"60",
"BE000006447","50.8","4.35","104.0","2018-04-26",,,"58",
"BE000006447","50.8","4.35","104.0","2018-04-27",,,"64","41"
"BE000006447","50.8","4.35","104.0","2018-04-28",,,"60",
"BE000006447","50.8","4.35","104.0","2018-04-29","0.19",,"53","46"
"BE000006447","50.8","4.35","104.0","2018-04-30","1.18",,"55",
"BE000006447","50.8","4.35","104.0","2018-05-01",,,"56","40"
"BE000006447","50.8","4.35","104.0","2018-05-02",,,"62","41"
"BE000006447","50.8","4.35","104.0","2018-05-03",,,"60","43"
"BE000006447","50.8","4.35","104.0","2018-05-04",,,"66","40"
"BE000006447","50.8","4.35","104.0","2018-05-05",,,,"47"
"BE000006447","50.8","4.35","104.0","2018-05-06",,,,"50"
"BE000006447","50.8","4.35","104.0","2018-05-07",,,"78","52"
"BE000006447","50.8","4.35","104.0","2018-05-08",,,"81","54"
"BE000006447","50.8","4.35","104.0","2018-05-09",,,"74","56"
"BE000006447","50.8","4.35","104.0","2018-05-10",,,"61",
"BE000006447","50.8","4.35","104.0","2018-05-11",,,"68","42"
"BE000006447","50.8","4.35","104.0","2018-05-12",,,"75","51"
"BE000006447","50.8","4.35","104.0","2018-05-13",,,,
"BE000006447","50.8","4.35","104.0","2018-05-14",,,"64","52"
"BE000006447","50.8","4.35","104.0","2018-05-15",,,"75","52"
"BE000006447","50.8","4.35","104.0","2018-05-16",,,"70",
"BE000006447","50.8","4.35","104.0","2018-05-17",,,,
"BE000006447","50.8","4.35","104.0","2018-05-18",,,"61",
"BE000006447","50.8","4.35","104.0","2018-05-19",,,"57","41"
"BE000006447","50.8","4.35","104.0","2018-05-20",,,"74","47"
"BE000006447","50.8","4.35","104.0","2018-05-21",,,"75","57"
"BE000006447","50.8","4.35","104.0","2018-05-22",,,"75","54"
"BE000006447","50.8","4.35","104.0","2018-05-23","0.31",,"74","57"
"BE000006447","50.8","4.35","104.0","2018-05-24",,,,"57"
"BE000006447","50.8","4.35","104.0","2018-05-25",,,,"55"
"BE000006447","50.8","4.35","104.0","2018-05-26",,,"84","61"
"BE000006447","50.8","4.35","104.0","2018-05-27",,,"80",
"BE000006447","50.8","4.35","104.0","2018-05-28",,,"83","63"
"BE000006447","50.8","4.35","104.0","2018-05-29",,,"76",
"BE000006447","50.8","4.35","104.0","2018-05-30",,,,"60"
"BE000006447","50.8","4.35","104.0","2018-05-31",,,,"65"
"BE000006447","50.8","4.35","104.0","2018-06-01",,,,
"BE000006447","50.8","4.35","104.0","2018-06-02",,,"67","58"
"BE000006447","50.8","4.35","104.0","2018-06-03",,,"76","55"
"BE000006447","50.8","4.35","104.0","2018-06-04",,,"77","61"
"BE000006447","50.8","4.35","104.0","2018-06-05",,,"67",
"BE000006447","50.8","4.35","104.0","2018-06-06",,,"82","55"
"BE000006447","50.8","4.35","104.0","2018-06-07","0.24",,"78",
"BE000006447","50.8","4.35","104.0","2018-06-08",,,"74","60"
"BE000006447","50.8","4.35","104.0","2018-06-09",,,"75","60"
"BE000006447","50.8","4.35","104.0","2018-06-10",,,"76","62"
"BE000006447","50.8","4.35","104.0","2018-06-11",,,"73","59"
"BE000006447","50.8","4.35","104.0","2018-06-12",,,"65",
"BE000006447","50.8","4.35","104.0","2018-06-13",,,"66","50"
"BE000006447","50.8","4.35","104.0","2018-06-14",,,"67","51"
"BE000006447","50.8","4.35","104.0","2018-06-15",,,,"52"
"BE000006447","50.8","4.35","104.0","2018-06-16",,,"71","54"
"BE000006447","50.8","4.35","104.0","2018-06-17",,,"66","56"
"BE000006447","50.8","4.35","104.0","2018-06-18","0.01",,"69",
"BE000006447","50.8","4.35","104.0","2018-06-19",,,"68","57"
"BE000006447","50.8","4.35","104.0","2018-06-20",,,"78","62"
"BE000006447","50.8","4.35","104.0","2018-06-21",,,,
"BE000006447","50.8","4.35","104.0","2018-06-22",,,"63","45"
"BE000006447","50.8","4.35","104.0","2018-06-23",,,"70","44"
"BE000006447","50.8","4.35","104.0","2018-06-24",,,,"53"
"BE000006447","50.8","4.35","104.0","2018-06-25",,,"74","54"
"BE000006447","50.8","4.35","104.0","2018-06-26",,,"76","54"
"BE000006447","50.8","4.35","104.0","2018-06-27",,,,"57"
"BE000006447","50.8","4.35","104.0","2018-06-28",,,,
"BE000006447","50.8","4.35","104.0","2018-06-29",,,,"63"
"BE000006447","50.8","4.35","104.0","2018-06-30",,,"85",
"BE000006447","50.8","4.35","104.0","2018-07-01",,,"83","64"
"BE000006447","50.8","4.35","104.0","2018-07-02",,,"83","60"
"BE000006447","50.8","4.35","104.0","2018-07-03",,,"85","60"
"BE000006447","50.8","4.35","104.0","2018-07-04",,,,"64"
"BE000006447","50.8","4.35","104.0","2018-07-05",,,"78","62"
"BE000006447","50.8","4.35","104.0","2018-07-06",,,"80","61"
"BE000006447","50.8","4.35","104.0","2018-07-07",,,,"60"
"BE000006447","50.8","4.35","104.0","2018-07-08",,,"78","60"
"BE000006447","50.8","4.35","104.0","2018-07-09",,,"75","59"
"BE000006447","50.8","4.35","104.0","2018-07-10",,,"63","58"
"BE000006447","50.8","4.35","104.0","2018-07-11",,,"71","55"
"BE000006447","50.8","4.35","104.0","2018-07-12",,,"76","60"
"BE000006447","50.8","4.35","104.0","2018-07-13",,,"78","59"
"BE000006447","50.8","4.35","104.0","2018-07-14",,,"81","59"
"BE000006447","50.8","4.35","104.0","2018-07-15",,,,"60"
"BE000006447","50.8","4.35","104.0","2018-07-16",,,"86","62"
"BE000006447","50.8","4.35","104.0","2018-07-17",,,"78","60"
"BE000006447","50.8","4.35","104.0","2018-07-18",,,"78","54"
"BE000006447","50.8","4.35","104.0","2018-07-19",,,"81","56"
"BE000006447","50.8","4.35","104.0","2018-07-20",,,,"58"
"BE000006447","50.8","4.35","104.0","2018-07-21",,,"78","62"
"BE000006447","50.8","4.35","104.0","2018-07-22",,,"83","55"
"BE000006447","50.8","4.35","104.0","2018-07-23",,,"84","68"
"BE000006447","50.8","4.35","104.0","2018-07-24",,,"88","65"
"BE000006447","50.8","4.35","104.0","2018-07-25",,,"90","70"
"BE000006447","50.8","4.35","104.0","2018-07-26",,,"96","71"
"BE000006447","50.8","4.35","104.0","2018-07-27",,,"96","70"
"BE000006447","50.8","4.35","104.0","2018-07-28",,,"76",
"BE000006447","50.8","4.35","104.0","2018-07-29",,,"80","62"
"BE000006447","50.8","4.35","104.0","2018-07-30",,,"84",
"BE000006447","50.8","4.35","104.0","2018-07-31",,,"80","66"
"BE000006447","50.8","4.35","104.0","2018-08-01",,,"84","61"
"BE000006447","50.8","4.35","104.0","2018-08-02",,,"86","63"
"BE000006447","50.8","4.35","104.0","2018-08-03",,,"91","65"
"BE000006447","50.8","4.35","104.0","2018-08-04",,,"88","65"
"BE000006447","50.8","4.35","104.0","2018-08-05",,,"82","64"
"BE000006447","50.8","4.35","104.0","2018-08-06",,,"91","62"
"BE000006447","50.8","4.35","104.0","2018-08-07",,,"95","64"
"BE000006447","50.8","4.35","104.0","2018-08-08",,,,
"BE000006447","50.8","4.35","104.0","2018-08-09",,,"74",
"BE000006447","50.8","4.35","104.0","2018-08-10",,,"72","54"
"BE000006447","50.8","4.35","104.0","2018-08-11",,,"71","54"
"BE000006447","50.8","4.35","104.0","2018-08-12",,,"82","57"
"BE000006447","50.8","4.35","104.0","2018-08-13","0.16",,,
"BE000006447","50.8","4.35","104.0","2018-08-14",,,"73","60"
"BE000006447","50.8","4.35","104.0","2018-08-15",,,"70","61"
"BE000006447","50.8","4.35","104.0","2018-08-16",,,,"61"
"BE000006447","50.8","4.35","104.0","2018-08-17",,,"73",
"BE000006447","50.8","4.35","104.0","2018-08-18",,,"70","54"
"BE000006447","50.8","4.35","104.0","2018-08-19",,,"76","58"
"BE000006447","50.8","4.35","104.0","2018-08-20",,,"73","65"
"BE000006447","50.8","4.35","104.0","2018-08-21",,,"79","61"
"BE000006447","50.8","4.35","104.0","2018-08-22",,,"77","62"
"BE000006447","50.8","4.35","104.0","2018-08-23",,,"73","59"
"BE000006447","50.8","4.35","104.0","2018-08-24",,,"66","58"
"BE000006447","50.8","4.35","104.0","2018-08-25",,,"64","51"
"BE000006447","50.8","4.35","104.0","2018-08-26",,,"65","48"
"BE000006447","50.8","4.35","104.0","2018-08-27","0.17",,,"57"
"BE000006447","50.8","4.35","104.0","2018-08-28",,,"70",
"BE000006447","50.8","4.35","104.0","2018-08-29",,,"70","56"
"BE000006447","50.8","4.35","104.0","2018-08-30",,,"68","56"
"BE000006447","50.8","4.35","104.0","2018-08-31",,,"68",
"BE000006447","50.8","4.35","104.0","2018-09-01",,,"70","48"
"BE000006447","50.8","4.35","104.0","2018-09-02",,,"75","52"
"BE000006447","50.8","4.35","104.0","2018-09-03",,,"69","60"
"BE000006447","50.8","4.35","104.0","2018-09-04",,,"76","64"
"BE000006447","50.8","4.35","104.0","2018-09-05","0.79",,"76",
"BE000006447","50.8","4.35","104.0","2018-09-06","0.02",,"72",
"BE000006447","50.8","4.35","104.0","2018-09-07",,,"65",
"BE000006447","50.8","4.35","104.0","2018-09-08",,,"66","49"
"BE000006447","50.8","4.35","104.0","2018-09-09",,,"76",
"BE000006447","50.8","4.35","104.0","2018-09-10",,,"73","58"
"BE000006447","50.8","4.35","104.0","2018-09-11",,,"78","59"
"BE000006447","50.8","4.35","104.0","2018-09-12",,,"68",
"BE000006447","50.8","4.35","104.0","2018-09-13",,,"66",
"BE000006447","50.8","4.35","104.0","2018-09-14",,,"67","45"
"BE000006447","50.8","4.35","104.0","2018-09-15",,,,"51"
"BE000006447","50.8","4.35","104.0","2018-09-16",,,"73",
"BE000006447","50.8","4.35","104.0","2018-09-18",,,,
"BE000006447","50.8","4.35","104.0","2018-09-19",,,"76","58"
"BE000006447","50.8","4.35","104.0","2018-09-20",,,"76","61"
"BE000006447","50.8","4.35","104.0","2018-09-21","0.16",,,
"BE000006447","50.8","4.35","104.0","2018-09-22",,,"58","51"
"BE000006447","50.8","4.35","104.0","2018-09-23","1.06",,"54",
"BE000006447","50.8","4.35","104.0","2018-09-24","0.08",,"58","43"
"BE000006447","50.8","4.35","104.0","2018-09-25",,,,
"BE000006447","50.8","4.35","104.0","2018-09-26",,,"67",
"BE000006447","50.8","4.35","104.0","2018-09-27",,,"72","46"
"BE000006447","50.8","4.35","104.0","2018-09-28",,,"60","48"
"BE000006447","50.8","4.35","104.0","2018-09-29",,,,
"BE000006447","50.8","4.35","104.0","2018-09-30",,,,"39"
"BE000006447","50.8","4.35","104.0","2018-10-01","0.20",,"54",
"BE000006447","50.8","4.35","104.0","2018-10-02","0.08",,"60","43"
"BE000006447","50.8","4.35","104.0","2018-10-03",,,"62",
"BE000006447","50.8","4.35","104.0","2018-10-04",,,"67",
"BE000006447","50.8","4.35","104.0","2018-10-05",,,"72","47"
"BE000006447","50.8","4.35","104.0","2018-10-06",,,"73","53"
"BE000006447","50.8","4.35","104.0","2018-10-07",,,"60",
"BE000006447","50.8","4.35","104.0","2018-10-08",,,"62","41"
"BE000006447","50.8","4.35","104.0","2018-10-09",,,"69","42"
"BE000006447","50.8","4.35","104.0","2018-10-10",,,"73","51"
"BE000006447","50.8","4.35","104.0","2018-10-11",,,"75","60"
"BE000006447","50.8","4.35","104.0","2018-10-12",,,"74","57"
"BE000006447","50.8","4.35","104.0","2018-10-13",,,"78","63"
"BE000006447","50.8","4.35","104.0","2018-10-14",,,"76",
"BE000006447","50.8","4.35","104.0","2018-10-15",,,,
"BE000006447","50.8","4.35","104.0","2018-10-16",,,"78","55"
"BE000006447","50.8","4.35","104.0","2018-10-17",,,"68","52"
"BE000006447","50.8","4.35","104.0","2018-10-18",,,,
"BE000006447","50.8","4.35","104.0","2018-10-19",,,"61",
"BE000006447","50.8","4.35","104.0","2018-10-20",,,"58",
"BE000006447","50.8","4.35","104.0","2018-10-21",,,"62","42"
"BE000006447","50.8","4.35","104.0","2018-10-22","0.06",,"59",
"BE000006447","50.8","4.35","104.0","2018-10-23",,,"58",
"BE000006447","50.8","4.35","104.0","2018-10-24",,,"61","49"
"BE000006447","50.8","4.35","104.0","2018-10-25",,,,
"BE000006447","50.8","4.35","104.0","2018-10-26",,,"53",
"BE000006447","50.8","4.35","104.0","2018-10-27","0.09",,"48","39"
"BE000006447","50.8","4.35","104.0","2018-10-28",,,"43",
"BE000006447","50.8","4.35","104.0","2018-10-29",,,"42","36"
"BE000006447","50.8","4.35","104.0","2018-10-30","1.18",,"46",
"BE000006447","50.8","4.35","104.0","2018-10-31",,,"53","37"
"BE000006447","50.8","4.35","104.0","2018-11-01",,,"54","48"
"BE000006447","50.8","4.35","104.0","2018-11-02",,,"53",
"BE000006447","50.8","4.35","104.0","2018-11-03",,,"50","35"
"BE000006447","50.8","4.35","104.0","2018-11-04",,,"57","36"
"BE000006447","50.8","4.35","104.0","2018-11-05",,,"59","45"
"BE000006447","50.8","4.35","104.0","2018-11-06",,,"67","50"
"BE000006447","50.8","4.35","104.0","2018-11-07",,,"55","48"
"BE000006447","50.8","4.35","104.0","2018-11-08",,,"56",
"BE000006447","50.8","4.35","104.0","2018-11-09",,,"56","42"
"BE000006447","50.8","4.35","104.0","2018-11-10","0.16",,"54","51"
"BE000006447","50.8","4.35","104.0","2018-11-11","0.53",,"56",
"BE000006447","50.8","4.35","104.0","2018-11-12","0.47",,"51",
"BE000006447","50.8","4.35","104.0","2018-11-13",,,"56",
"BE000006447","50.8","4.35","104.0","2018-11-14",,,,
"BE000006447","50.8","4.35","104.0","2018-11-15",,,,"42"
"BE000006447","50.8","4.35","104.0","2018-11-16",,,,
"BE000006447","50.8","4.35","104.0","2018-11-17",,,"49","32"
"BE000006447","50.8","4.35","104.0","2018-11-18",,,"46",
"BE000006447","50.8","4.35","104.0","2018-11-19",,,"43","33"
"BE000006447","50.8","4.35","104.0","2018-11-20",,,"40",
"BE000006447","50.8","4.35","104.0","2018-11-21",,,"43",
"BE000006447","50.8","4.35","104.0","2018-11-22",,,"44",
"BE000006447","50.8","4.35","104.0","2018-11-23",,,,"34"
"BE000006447","50.8","4.35","104.0","2018-11-24",,,"44","39"
"BE000006447","50.8","4.35","104.0","2018-11-25",,,,
"BE000006447","50.8","4.35","104.0","2018-11-28",,,,
"BE000006447","50.8","4.35","104.0","2018-11-29","0.16",,"54",
"BE000006447","50.8","4.35","104.0","2018-11-30",,,"53",
"BE000006447","50.8","4.35","104.0","2018-12-01",,,,
"BE000006447","50.8","4.35","104.0","2018-12-02","0.35",,"57","48"
"BE000006447","50.8","4.35","104.0","2018-12-03","0.19",,"56",
"BE000006447","50.8","4.35","104.0","2018-12-04",,,"47",
"BE000006447","50.8","4.35","104.0","2018-12-05",,,,"38"
"BE000006447","50.8","4.35","104.0","2018-12-06",,,"54","49"
"BE000006447","50.8","4.35","104.0","2018-12-07","0.47",,"52",
"BE000006447","50.8","4.35","104.0","2018-12-08","0.08",,"51","43"
"BE000006447","50.8","4.35","104.0","2018-12-09","0.55",,,
"BE000006447","50.8","4.35","104.0","2018-12-10",,,"46","38"
"BE000006447","50.8","4.35","104.0","2018-12-11",,,"44","33"
"BE000006447","50.8","4.35","104.0","2018-12-12",,,"42",
"BE000006447","50.8","4.35","104.0","2018-12-13",,,"37",
"BE000006447","50.8","4.35","104.0","2018-12-14",,,"36","28"
"BE000006447","50.8","4.35","104.0","2018-12-15",,,"34","30"
"BE000006447","50.8","4.35","104.0","2018-12-16",,,,"32"
"BE000006447","50.8","4.35","104.0","2018-12-17",,,"48","36"
"BE000006447","50.8","4.35","104.0","2018-12-18",,,"48","43"
"BE000006447","50.8","4.35","104.0","2018-12-19","0.02",,"49","44"
"BE000006447","50.8","4.35","104.0","2018-12-20","0.12",,"47","44"
"BE000006447","50.8","4.35","104.0","2018-12-21","0.67",,"55","45"
"BE000006447","50.8","4.35","104.0","2018-12-22",,,"53",
"BE000006447","50.8","4.35","104.0","2018-12-23",,,"53","45"
"BE000006447","50.8","4.35","104.0","2018-12-24",,,"46",
"BE000006447","50.8","4.35","104.0","2018-12-25",,,"42",
"BE000006447","50.8","4.35","104.0","2018-12-26",,,,"28"
"BE000006447","50.8","4.35","104.0","2018-12-27",,,"41","31"
"BE000006447","50.8","4.35","104.0","2018-12-28",,,,"28"
"BE000006447","50.8","4.35","104.0","2018-12-29",,,,"34"
"BE000006447","50.8","4.35","104.0","2018-12-30",,,,
"BE000006447","50.8","4.35","104.0","2018-12-31",,,"48",
"BE000006447","50.8","4.35","104.0","2019-01-01","0.04",,"46",
"BE000006447","50.8","4.35","104.0","2019-01-02",,,"43","40"
"BE000006447","50.8","4.35","104.0","2019-01-03",,,"41",
"BE000006447","50.8","4.35","104.0","2019-01-04","0.01",,"40","36"
"BE000006447","50.8","4.35","104.0","2019-01-05","0.12",,"42","37"
"BE000006447","50.8","4.35","104.0","2019-01-06",,,"41","37"
"BE000006447","50.8","4.35","104.0","2019-01-07",,,,
"BE000006447","50.8","4.35","104.0","2019-01-08","0.10",,,
"BE000006447","50.8","4.35","104.0","2019-01-09","0.06",,"43",
"BE000006447","50.8","4.35","104.0","2019-01-10",,,"40","36"
"BE000006447","50.8","4.35","104.0","2019-01-11","0.16",,"45","35"
"BE000006447","50.8","4.35","104.0","2019-01-12","0.10",,"45",
"BE000006447","50.8","4.35","104.0","2019-01-13","0.28",,,"44"
"BE000006447","50.8","4.35","104.0","2019-01-14","0.08",,,
"BE000006447","50.8","4.35","104.0","2019-01-15",,,"45",
"BE000006447","50.8","4.35","104.0","2019-01-16",,,,
"BE000006447","50.8","4.35","104.0","2019-01-17","0.35",,,
"BE000006447","50.8","4.35","104.0","2019-01-18","0.08",,"36",
"BE000006447","50.8","4.35","104.0","2019-01-19",,,"38","27"
"BE000006447","50.8","4.35","104.0","2019-01-20",,,,
"BE000006447","50.8","4.35","104.0","2019-01-21",,,"37",
"BE000006447","50.8","4.35","104.0","2019-01-22",,,,"26"
"BE000006447","50.8","4.35","104.0","2019-01-23","0.07",,"33","29"
"BE000006447","50.8","4.35","104.0","2019-01-24",,,,
"BE000006447","50.8","4.35","104.0","2019-01-25",,,,"27"
"BE000006447","50.8","4.35","104.0","2019-01-26","0.05",,"45","35"
"BE000006447","50.8","4.35","104.0","2019-01-27","0.31",,,
"BE000006447","50.8","4.35","104.0","2019-01-28","0.79",,,
"BE000006447","50.8","4.35","104.0","2019-01-29",,,"40",
"BE000006447","50.8","4.35","104.0","2019-01-30","0.17",,"35",
"BE000006447","50.8","4.35","104.0","2019-01-31",,,"31",
"BE000006447","50.8","4.35","104.0","2019-02-01","0.18",,"42","29"
"BE000006447","50.8","4.35","104.0","2019-02-02","0.79",,,
"BE000006447","50.8","4.35","104.0","2019-02-03",,,,
"BE000006447","50.8","4.35","104.0","2019-02-04",,,"38","30"
"BE000006447","50.8","4.35","104.0","2019-02-05",,,"42","35"
"BE000006447","50.8","4.35","104.0","2019-02-06",,,"45","36"
"BE000006447","50.8","4.35","104.0","2019-02-07","0.29",,"49",
"BE000006447","50.8","4.35","104.0","2019-02-08","0.04",,"49","42"
"BE000006447","50.8","4.35","104.0","2019-02-09","0.39",,,"43"
"BE000006447","50.8","4.35","104.0","2019-02-10","0.63",,"49",
"BE000006447","50.8","4.35","104.0","2019-02-11",,,"46",
"BE000006447","50.8","4.35","104.0","2019-02-12",,,"46",
"BE000006447","50.8","4.35","104.0","2019-02-13",,,,
"BE000006447","50.8","4.35","104.0","2019-02-14",,,,"33"
"BE000006447","50.8","4.35","104.0","2019-02-15",,,"65","38"
"BE000006447","50.8","4.35","104.0","2019-02-16",,,"59","41"
"BE000006447","50.8","4.35","104.0","2019-02-17",,,"62",
"BE000006447","50.8","4.35","104.0","2019-02-18",,,"60","41"
"BE000006447","50.8","4.35","104.0","2019-02-19",,,"52",
"BE000006447","50.8","4.35","104.0","2019-02-20",,,,
"BE000006447","50.8","4.35","104.0","2019-02-21",,,"56","42"
"BE000006447","50.8","4.35","104.0","2019-02-22",,,"55","42"
"BE000006447","50.8","4.35","104.0","2019-02-23",,,"58",
"BE000006447","50.8","4.35","104.0","2019-02-24",,,,
"BE000006447","50.8","4.35","104.0","2019-02-25",,,"66","40"
"BE000006447","50.8","4.35","104.0","2019-02-26",,,"68",
"BE000006447","50.8","4.35","104.0","2019-02-27",,,,"42"
"BE000006447","50.8","4.35","104.0","2019-02-28",,,"54","42"
"BE000006447","50.8","4.35","104.0","2019-03-01","0.33",,,
"BE000006447","50.8","4.35","104.0","2019-03-02",,,"51","43"
"BE000006447","50.8","4.35","104.0","2019-03-03",,,"55","48"
"BE000006447","50.8","4.35","104.0","2019-03-04",,,,
"BE000006447","50.8","4.35","104.0","2019-03-05",,,"51","38"
"BE000006447","50.8","4.35","104.0","2019-03-06","0.03",,"53","46"
"BE000006447","50.8","4.35","104.0","2019-03-07","0.47",,"51",
"BE000006447","50.8","4.35","104.0","2019-03-08",,,"52",
"BE000006447","50.8","4.35","104.0","2019-03-09",,,"54","45"
"BE000006447","50.8","4.35","104.0","2019-03-10","0.43",,"53",
"BE000006447","50.8","4.35","104.0","2019-03-11","0.09",,"46",
"BE000006447","50.8","4.35","104.0","2019-03-12",,,,"39"
"BE000006447","50.8","4.35","104.0","2019-03-13","0.12",,"49","40"
"BE000006447","50.8","4.35","104.0","2019-03-14","0.52",,"54","42"
"BE000006447","50.8","4.35","104.0","2019-03-15","0.35",,"54","44"
"BE000006447","50.8","4.35","104.0","2019-03-16",,,"53","47"
"BE000006447","50.8","4.35","104.0","2019-03-17","0.16",,,
"BE000006447","50.8","4.35","104.0","2019-03-18","0.03",,"49",
"BE000006447","50.8","4.35","104.0","2019-03-19",,,"52","32"
"BE000006447","50.8","4.35","104.0","2019-03-20",,,"56","41"
"BE000006447","50.8","4.35","104.0","2019-03-21",,,"59","40"
"BE000006447","50.8","4.35","104.0","2019-03-22",,,"66","41"
"BE000006447","50.8","4.35","104.0","2019-03-23",,,,"45"
"BE000006447","50.8","4.35","104.0","2019-03-24",,,"53",
"BE000006447","50.8","4.35","104.0","2019-03-25",,,"49","38"
"BE000006447","50.8","4.35","104.0","2019-03-26",,,,"39"
"BE000006447","50.8","4.35","104.0","2019-03-27",,,"51","37"
"BE000006447","50.8","4.35","104.0","2019-03-28",,,"54",
"BE000006447","50.8","4.35","104.0","2019-03-29",,,"64","39"
"BE000006447","50.8","4.35","104.0","2019-03-30",,,"66","47"
"BE000006447","50.8","4.35","104.0","2019-03-31",,,"57",
"BE000006447","50.8","4.35","104.0","2019-04-01",,,"63",
"BE000006447","50.8","4.35","104.0","2019-04-02",,,,
"BE000006447","50.8","4.35","104.0","2019-04-03","0.20",,"49",
"BE000006447","50.8","4.35","104.0","2019-04-04",,,"52","35"
"BE000006447","50.8","4.35","104.0","2019-04-05",,,"56","34"
"BE000006447","50.8","4.35","104.0","2019-04-06",,,"58","45"
"BE000006447","50.8","4.35","104.0","2019-04-07",,,,"47"
"BE000006447","50.8","4.35","104.0","2019-04-08",,,,"47"
"BE000006447","50.8","4.35","104.0","2019-04-09","0.51",,"51",
"BE000006447","50.8","4.35","104.0","2019-04-10",,,"56","41"
"BE000006447","50.8","4.35","104.0","2019-04-11",,,"53","34"
"BE000006447","50.8","4.35","104.0","2019-04-12",,,"47","37"
"BE000006447","50.8","4.35","104.0","2019-04-13",,,,"32"
"BE000006447","50.8","4.35","104.0","2019-04-14",,,"49","31"
"BE000006447","50.8","4.35","104.0","2019-04-15",,,,"35"
"BE000006447","50.8","4.35","104.0","2019-04-16",,,"65","46"
"BE000006447","50.8","4.35","104.0","2019-04-17",,,"59","49"
"BE000006447","50.8","4.35","104.0","2019-04-18",,,"72","47"
"BE000006447","50.8","4.35","104.0","2019-04-19",,,,"52"
"BE000006447","50.8","4.35","104.0","2019-04-20",,,,"52"
"BE000006447","50.8","4.35","104.0","2019-04-21",,,"76","50"
"BE000006447","50.8","4.35","104.0","2019-04-22",,,,"53"
"BE000006447","50.8","4.35","104.0","2019-04-23",,,"71","54"
"BE000006447","50.8","4.35","104.0","2019-04-24",,,"72",
"BE000006447","50.8","4.35","104.0","2019-04-25",,,"61",
"BE000006447","50.8","4.35","104.0","2019-04-26",,,,"47"
"BE000006447","50.8","4.35","104.0","2019-04-27","0.11",,"54",
"BE000006447","50.8","4.35","104.0","2019-04-28","0.16",,"53","43"
"BE000006447","50.8","4.35","104.0","2019-04-29",,,"60","39"
"BE000006447","50.8","4.35","104.0","2019-04-30",,,,
"BE000006447","50.8","4.35","104.0","2019-05-01",,,"60","41"
"BE000006447","50.8","4.35","104.0","2019-05-02",,,"54","41"
"BE000006447","50.8","4.35","104.0","2019-05-03",,,"53","44"
"BE000006447","50.8","4.35","104.0","2019-05-04","0.43",,,"38"
"BE000006447","50.8","4.35","104.0","2019-05-05",,,,"36"
"BE000006447","50.8","4.35","104.0","2019-05-06",,,"53","35"
"BE000006447","50.8","4.35","104.0","2019-05-07",,,"57","38"
"BE000006447","50.8","4.35","104.0","2019-05-08","0.20",,"57","47"
"BE000006447","50.8","4.35","104.0","2019-05-09",,,"62","45"
"BE000006447","50.8","4.35","104.0","2019-05-10",,,"62","47"
"BE000006447","50.8","4.35","104.0","2019-05-11",,,,
"BE000006447","50.8","4.35","104.0","2019-05-12",,,"56","41"
"BE000006447","50.8","4.35","104.0","2019-05-13",,,,"41"
"BE000006447","50.8","4.35","104.0","2019-05-14",,,"61","42"
"BE000006447","50.8","4.35","104.0","2019-05-15",,,"63","44"
"BE000006447","50.8","4.35","104.0","2019-05-16",,,"63","44"
"BE000006447","50.8","4.35","104.0","2019-05-17",,,"55","49"
"BE000006447","50.8","4.35","104.0","2019-05-18",,,"67","46"
"BE000006447","50.8","4.35","104.0","2019-05-19","0.04",,,
"BE000006447","50.8","4.35","104.0","2019-05-20","0.02",,"55","51"
"BE000006447","50.8","4.35","104.0","2019-05-21",,,"63","49"
"BE000006447","50.8","4.35","104.0","2019-05-22",,,,"47"
"BE000006447","50.8","4.35","104.0","2019-05-23",,,"71","47"
"BE000006447","50.8","4.35","104.0","2019-05-24",,,"72","53"
"BE000006447","50.8","4.35","104.0","2019-05-25",,,"65","47"
"BE000006447","50.8","4.35","104.0","2019-05-26",,,"68","49"
"BE000006447","50.8","4.35","104.0","2019-05-27",,,"66",
"BE000006447","50.8","4.35","104.0","2019-05-28","0.36",,"59",
"BE000006447","50.8","4.35","104.0","2019-05-29",,,"66","43"
"BE000006447","50.8","4.35","104.0","2019-05-30",,,"69","54"
"BE000006447","50.8","4.35","104.0","2019-05-31",,,"69","54"
"BE000006447","50.8","4.35","104.0","2019-06-01",,,"80","55"
"BE000006447","50.8","4.35","104.0","2019-06-02",,,"86","60"
"BE000006447","50.8","4.35","104.0","2019-06-03",,,"68",
